term,crn,catalog_id,section,credits,title,timecodes,instructor
Spring2023,37888,BIOL 3324,01,3.000,Biochemistry I,['MR 0930am-1045am 01/17-05/10'],Jillian E.  Smith-Carpenter
Spring2023,38780,BIOL 3352,01,4.000,Fundamentals of Microbiology,['TF 1100am-1215pm 01/17-05/10'],Olivia T.  Harriott
Spring2023,38781,BIOL 3352L,01,0.000,Fundamentals of Microbiology Lab,['R 0930am-1220pm 01/17-05/10'],Olivia T.  Harriott
Spring2023,38782,BIOL 3366,01,4.000,Ornithology,['MR 1230pm-0145pm 01/17-05/10'],Tod   Osier
Spring2023,38783,BIOL 3366L,01,0.000,Ornithology Lab,['R 0200pm-0450pm 01/17-05/10'],Tod   Osier
Spring2023,37517,BIOL 4971,01,1.000-3.000,Biology Research I,['W 1100am-0130pm 01/17-05/10'],Brian G.  Walker
Spring2023,37523,BIOL 4972,01,1.000-3.000,Biology Research II,['W 1100am-0130pm 01/17-05/10'],Brian G.  Walker
Spring2023,37522,BIOL 4973,01,1.000-3.000,Biology Research III,['W 1100am-0130pm 01/17-05/10'],Brian G.  Walker
Spring2023,37521,BIOL 4974,01,1.000-3.000,Biology Research IV,['W 1100am-0130pm 01/17-05/10'],Brian G.  Walker
Spring2023,37520,BIOL 4975,01,1.000-3.000,Biology Research V,['W 1100am-0130pm 01/17-05/10'],Brian G.  Walker
Spring2023,37519,BIOL 4976,01,1.000-3.000,Biology Research VI,['W 1100am-0130pm 01/17-05/10'],Brian G.  Walker
Spring2023,37518,BIOL 4982,01,1.000-3.000,Internship,[' TBA 01/17-05/10'],Tod   Osier
Spring2023,38784,BIOL 4999J,01,3.000,Senior Capstone Seminar: Pathophysiology of Bone and Cartilage,['W 1100am-0130pm 01/17-05/10'],Glenn R.  Sauer
Spring2023,38785,BIOL 4999M,01,3.000,Senior Capstone Seminar: Conservation Biology,['W 0200pm-0430pm 01/17-05/10'],James E.  Biardi
Spring2023,37525,BIEG 3301,01,4.000,Biomedical Instrumentation,"['TF 1100am-1215pm 01/17-05/10', 'W 0330pm-0530pm 01/17-05/10']",Susan L.  Freudzon
Spring2023,37527,BIEG 4332,01,3.000,Biomedical Imaging,['W 1100am-0130pm 01/17-05/10'],Susan L.  Freudzon
Spring2023,37585,BIEG 4333,01,3.000,Biomedical Visualization,['F 0500pm-0730pm 01/17-05/10'],Adrian S.  Rusu-Sprincenatu
Spring2023,38447,BIEG 4403,01,3.000,Advanced Biomechanics,['TF 0930am-1045am 01/17-05/10'],John   Drazan
Spring2023,38690,BIEG 5301,01,3.000,Feedback Control System,['T 0630pm-0900pm 01/17-05/10'],Ryan A.  Munden
Spring2023,38876,BIEG 5333,01,3.000,Biomedical Visualization,['F 0500pm-0730pm 01/17-05/10'],Adrian S.  Rusu-Sprincenatu
Spring2023,38622,BIEG 5403,01,3.000,Advanced Biomechanics,['TF 0930am-1045am 01/17-05/10'],John   Drazan
Spring2023,38860,BIEG 6972,01,3.000,Thesis II,[' TBA 01/17-05/10'],Isaac   Macwan
Spring2023,38254,BLST 1101,01,3.000,Black Lives Matter,['TF 0330pm-0445pm 01/17-05/10'],Shannon   King
Spring2023,38048,BUSN 1101,01,3.000,Messaging and Persuasion: Effective Business Communication,['MR 0930am-1045am 01/17-05/10'],LoriBeth   Greenan
Spring2023,38049,BUSN 1101,02,3.000,Messaging and Persuasion: Effective Business Communication,['MR 1100am-1215pm 01/17-05/10'],LoriBeth   Greenan
Spring2023,38050,BUSN 1101,03,3.000,Messaging and Persuasion: Effective Business Communication,['MR 0200pm-0315pm 01/17-05/10'],LoriBeth   Greenan
Spring2023,38051,BUSN 1101,04,3.000,Messaging and Persuasion: Effective Business Communication,['MR 0330pm-0445pm 01/17-05/10'],LoriBeth   Greenan
Spring2023,38052,BUSN 1101,05,3.000,Messaging and Persuasion: Effective Business Communication,['TF 0800am-0915am 01/17-05/10'],Andrew M.  Blum
Spring2023,38053,BUSN 1101,06,3.000,Messaging and Persuasion: Effective Business Communication,['TF 0930am-1045am 01/17-05/10'],Andrew M.  Blum
Spring2023,38054,BUSN 1101,07,3.000,Messaging and Persuasion: Effective Business Communication,['W 0200pm-0430pm 01/17-05/10'],Andrew M.  Blum
Spring2023,38055,BUSN 1101,08,3.000,Messaging and Persuasion: Effective Business Communication,['W 0630pm-0900pm 01/17-05/10'],Andrew M.  Blum
Spring2023,38056,BUSN 1101,09,3.000,Messaging and Persuasion: Effective Business Communication,['W 1100am-0130pm 01/17-05/10'],Derek   Demilio
Spring2023,38431,BUSN 1101,10,3.000,Messaging and Persuasion: Effective Business Communication,['R 0630pm-0900pm 01/17-05/10'],Chrysanthe   Tsilibes
Spring2023,38432,BUSN 1101,11,3.000,Messaging and Persuasion: Effective Business Communication,['TR 0500pm-0615pm 01/17-05/10'],Peter   Cavanaugh
Spring2023,38878,BUSN 1101,12,3.000,Messaging and Persuasion: Effective Business Communication,['T 0630pm-0900pm 01/17-05/10'],Anna   Ritchie
Spring2023,37637,BUSN 2980,01,1.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,38069,BUSN 3211,11,3.000,Legal Environment of Business,['M 0630pm-0900pm 01/17-05/10'],Kelsey F.  Wallace
Spring2023,38070,BUSN 3211,12,3.000,Legal Environment of Business,['W 0200pm-0430pm 01/17-05/10'],Carlos E.  Pena
Spring2023,38071,BUSN 3211,13,3.000,Legal Environment of Business,['W 0630pm-0900pm 01/17-05/10'],Carlos E.  Pena
Spring2023,38072,BUSN 3211,14,3.000,Legal Environment of Business,['MR 1100am-1215pm 01/17-05/10'],Debra M.  Strauss
Spring2023,38073,BUSN 3211,15,3.000,Legal Environment of Business,['MR 1230pm-0145pm 01/17-05/10'],Debra M.  Strauss
Spring2023,38074,BUSN 3211,16,3.000,Legal Environment of Business,['MR 0330pm-0445pm 01/17-05/10'],Debra M.  Strauss
Spring2023,38075,BUSN 3211,17,3.000,Legal Environment of Business,['TF 1230pm-0145pm 01/17-05/10'],Carlos E.  Pena
Spring2023,38076,BUSN 3211,18,3.000,Legal Environment of Business,['TF 0200pm-0315pm 01/17-05/10'],Carlos E.  Pena
Spring2023,38077,BUSN 3211,19,3.000,Legal Environment of Business,['T 0630pm-0900pm 01/17-05/10'],Kelsey F.  Wallace
Spring2023,38078,BUSN 3211,20,3.000,Legal Environment of Business,['MW 0630pm-0745pm 01/17-05/10'],
Spring2023,38079,BUSN 3211,21,3.000,Legal Environment of Business,['M 0630pm-0900pm 01/17-05/10'],Brian   Farnen
Spring2023,38737,BUSN 3211,22,3.000,Legal Environment of Business,['MW 0500pm-0615pm 01/17-05/10'],
Spring2023,38730,BUSN 3215,01,3.000,Sports Law and Ethics,['MR 0200pm-0315pm 01/17-05/10'],
Spring2023,37205,BUSN 3220,01,3.000,Environmental Law and Policy,['T 0630pm-0900pm 01/17-05/10'],Brian   Farnen
Spring2023,37911,BUSN 3391,01,3.000,Seminar in Business Ethics,['M 0630pm-0900pm 01/17-05/10'],Susan C  Alker
Spring2023,37638,BUSN 3980,01,3.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,38421,BUSN 3980,02,3.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,38422,BUSN 3980,03,3.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,38436,BUSN 3980,04,3.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,38435,BUSN 3980,05,3.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,37972,BUSN 6980,01,3.000,Business Immersion Practicum,[' TBA 01/17-05/10'],"Kathi M.  Mettler (P), Mousumi   Bose Godb"
Spring2023,37847,CHEM 1033,01,3.000,Chemistry of Nutrition,['TF 1100am-1215pm 01/17-05/10'],Maryam   Khalili
Spring2023,37848,CHEM 1033,02,3.000,Chemistry of Nutrition,['TF 0330pm-0445pm 01/17-05/10'],Jon J.  Harper
Spring2023,37524,CHEM 1076,01,3.000,Environmental Science,['MR 1100am-1215pm 01/17-05/10'],James E.  Biardi
Spring2023,38786,CHEM 1076,02,3.000,Environmental Science,['TF 1100am-1215pm 01/17-05/10'],James E.  Biardi
Spring2023,37849,CHEM 1085,01,3.000,"Chemistry, Energy, and the Environment",['MR 0200pm-0315pm 01/17-05/10'],Lawrence Kraig  Steffen
Spring2023,37850,CHEM 1086,01,3.000,Chemistry and Art,['TR 0500pm-0615pm 01/17-05/10'],Dorothy   Sobczynski
Spring2023,37851,CHEM 1087,01,3.000,Molecules of Life,['TF 1100am-1215pm 01/17-05/10'],Olivier J.  Nicaise
Spring2023,38017,CHEM 1087,02,3.000,Molecules of Life,['TF 0200pm-0315pm 01/17-05/10'],Jon J.  Harper
Spring2023,37852,CHEM 1172,01,3.000,General Chemistry II,"['MR 1100am-1215pm 01/17-05/10', 'W 1000am-1050am 01/17-05/10']",John R.  Miecznikowski
Spring2023,37853,CHEM 1172,02,3.000,General Chemistry II,"['MR 0930am-1045am 01/17-05/10', 'W 0900am-0950am 01/17-05/10']",Matthew A.  Kubasik
Spring2023,37854,CHEM 1172,03,3.000,General Chemistry II,"['TF 1100am-1215pm 01/17-05/10', 'W 1100am-1150am 01/17-05/10']",Amanda S.  Harper-Leatherman
Spring2023,38257,CHEM 1172,04,3.000,General Chemistry II,"['MR 0800am-0915am 01/17-05/10', 'W 0800am-0850am 01/17-05/10']",Olivier J.  Nicaise
Spring2023,38258,CHEM 1172,05,3.000,General Chemistry II,"['TF 0930am-1045am 01/17-05/10', 'W 0900am-0950am 01/17-05/10']",Maryam   Khalili
Spring2023,37855,CHEM 1172L,01,1.000,General Chemistry II Lab,['M 1230pm-0320pm 01/17-05/10'],Olivier J.  Nicaise
Spring2023,37856,CHEM 1172L,02,1.000,General Chemistry II Lab,['M 0500pm-0750pm 01/17-05/10'],John R.  Miecznikowski
Spring2023,37857,CHEM 1172L,03,1.000,General Chemistry II Lab,['T 1230pm-0320pm 01/17-05/10'],Sharon A.  Fischer
Spring2023,37858,CHEM 1172L,04,1.000,General Chemistry II Lab,['T 0500pm-0750pm 01/17-05/10'],Sangamithra   Chintapalli
Spring2023,37859,CHEM 1172L,05,1.000,General Chemistry II Lab,['W 0100pm-0350pm 01/17-05/10'],Sharon A.  Fischer
Spring2023,37860,CHEM 1172L,06,1.000,General Chemistry II Lab,['W 0500pm-0750pm 01/17-05/10'],Ranya   Hamada
Spring2023,37861,CHEM 1172L,07,1.000,General Chemistry II Lab,['R 1230pm-0320pm 01/17-05/10'],Robert G.  Fischer
Spring2023,37862,CHEM 1172L,08,1.000,General Chemistry II Lab,['R 0500pm-0750pm 01/17-05/10'],Robert G.  Fischer
Spring2023,37863,CHEM 1172L,09,1.000,General Chemistry II Lab,['F 1230pm-0320pm 01/17-05/10'],Sangamithra   Chintapalli
Spring2023,37864,CHEM 1172L,10,1.000,General Chemistry II Lab,['T 0500pm-0750pm 01/17-05/10'],Flavio C.  Tinoco
Spring2023,37865,CHEM 1184,01,3.000,General Chemistry for Health Science,['TF 1100am-1215pm 01/17-05/10'],Neelam   Lahankar
Spring2023,37866,CHEM 1184,02,3.000,General Chemistry for Health Science,['TF 0200pm-0315pm 01/17-05/10'],Neelam   Lahankar
Spring2023,37867,CHEM 1184,03,3.000,General Chemistry for Health Science,['TF 0800am-0915am 01/17-05/10'],Marta Anne   Taddeo
Spring2023,37868,CHEM 1184L,01,1.000,General Chemistry for Health Science Lab,['W 0900am-1150am 01/17-05/10'],Marta Anne   Taddeo
Spring2023,37869,CHEM 1184L,02,1.000,General Chemistry for Health Science Lab,['T 0900am-1150am 01/17-05/10'],Edmond J.  O'Connell
Spring2023,37870,CHEM 1184L,03,1.000,General Chemistry for Health Science Lab,['W 0100pm-0350pm 01/17-05/10'],Neelam   Lahankar
Spring2023,37871,CHEM 1184L,04,1.000,General Chemistry for Health Science Lab,['T 0100pm-0350pm 01/17-05/10'],Donald J.  Wolanin
Spring2023,37872,CHEM 1184L,05,1.000,General Chemistry for Health Science Lab,['R 0100pm-0350pm 01/17-05/10'],Neelam   Lahankar
Spring2023,37873,CHEM 1184L,06,1.000,General Chemistry for Health Science Lab,['R 0900am-1150am 01/17-05/10'],Maryam   Khalili
Spring2023,38016,CHEM 1184L,07,1.000,General Chemistry for Health Science Lab,['F 0900am-1150am 01/17-05/10'],
Spring2023,37874,CHEM 2272,01,3.000,Organic Chemistry II,"['MR 1100am-1215pm 01/17-05/10', 'W 1000am-1050am 01/17-05/10']",Lawrence Kraig  Steffen
Spring2023,37875,CHEM 2272,02,3.000,Organic Chemistry II,"['MR 0930am-1045am 01/17-05/10', 'W 0900am-0950am 01/17-05/10']",Donald J.  Wolanin
Spring2023,37876,CHEM 2272,03,3.000,Organic Chemistry II,"['MR 0800am-0915am 01/17-05/10', 'W 0800am-0850am 01/17-05/10']",Lawrence Kraig  Steffen
Spring2023,37877,CHEM 2272L,01,1.000,Organic Chemistry II Lab,['M 0200pm-0450pm 01/17-05/10'],Mehrnaz   Kamal
Spring2023,37878,CHEM 2272L,02,1.000,Organic Chemistry II Lab,['T 0200pm-0450pm 01/17-05/10'],Olivier J.  Nicaise
Spring2023,37879,CHEM 2272L,03,1.000,Organic Chemistry II Lab,['W 0100pm-0350pm 01/17-05/10'],Lawrence Kraig  Steffen
Spring2023,37880,CHEM 2272L,04,1.000,Organic Chemistry II Lab,['W 0500pm-0750pm 01/17-05/10'],Mehrnaz   Kamal
Spring2023,39036,CHEM 2272L,05,1.000,Organic Chemistry II Lab,['R 0200pm-0450pm 01/17-05/10'],Maryam   Khalili
Spring2023,37881,CHEM 2282,01,3.000,Chemical Analysis,['MR 1100am-1215pm 01/17-05/10'],Amanda S.  Harper-Leatherman
Spring2023,37882,CHEM 2282L,01,1.000,Chemical Analysis Lab,"['W 0100pm-0150pm 01/17-05/10', 'W 0200pm-0450pm 01/17-05/10']",Amanda S.  Harper-Leatherman
Spring2023,39037,CHEM 2291,01,3.000,Chemistry and Social Justice,['TF 0930am-1045am 01/17-05/10'],Jillian E.  Smith-Carpenter
Spring2023,37883,CHEM 3323L,01,1.000,Biochemistry Lab,['W 0100pm-0350pm 01/17-05/10'],Jillian E.  Smith-Carpenter
Spring2023,37884,CHEM 3324,01,3.000,Biochemistry I,['MR 0930am-1045am 01/17-05/10'],Jillian E.  Smith-Carpenter
Spring2023,37886,CHEM 3362,01,3.000,Physical Chemistry II,"['MR 1100am-1150am 01/17-05/10', 'W 1000am-1050am 01/17-05/10']",Matthew A.  Kubasik
Spring2023,37887,CHEM 3362L,01,1.000,Physical Chemistry II Lab,['T 0200pm-0450pm 01/17-05/10'],Matthew A.  Kubasik
Spring2023,39041,CHEM 4971,01,1.000-3.000,Research and Seminar I,['F 0200pm-0315pm 01/17-05/10'],John R.  Miecznikowski
Spring2023,39038,CHEM 4971,02,1.000-3.000,Research and Seminar I,['F 0200pm-0315pm 01/17-05/10'],Amanda S.  Harper-Leatherman
Spring2023,39039,CHEM 4971,03,1.000-3.000,Research and Seminar I,['F 0200pm-0315pm 01/17-05/10'],Matthew A.  Kubasik
Spring2023,39040,CHEM 4971,04,1.000-3.000,Research and Seminar I,['F 0200pm-0315pm 01/17-05/10'],Jillian E.  Smith-Carpenter
Spring2023,37091,CHIN 1111,01,3.000,Elementary Chinese II,"['MR 1230pm-0120pm 01/17-05/10', 'W 1200pm-1250pm 01/17-05/10']",Jiwei   Xiao
Spring2023,37092,CHIN 2211,01,3.000,Intermediate Chinese II,['MWR 0200pm-0250pm 01/17-05/10'],Jiwei   Xiao
Spring2023,39034,CLST 1060,01,3.000,Masterpieces of Greek Literature in English Translation,['MR 0200pm-0315pm 01/17-05/10'],Daniel   Libatique
Spring2023,37126,CLST 1116,01,3.000,Roman Civilization,['MR 1100am-1215pm 01/17-05/10'],Giovanni R.  Ruffini
Spring2023,38938,CLST 2222,01,3.000,The Roman Revolution,['MR 1230pm-0145pm 01/17-05/10'],Giovanni R.  Ruffini
Spring2023,37129,COMM 1100,01,3.000,Human Communication Theories,['M 0630pm-0900pm 01/17-05/10'],Derek   Demilio
Spring2023,37130,COMM 1100,02,3.000,Human Communication Theories,['MR 1230pm-0145pm 01/17-05/10'],Qin   Zhang
Spring2023,37131,COMM 1100,03,3.000,Human Communication Theories,[' TBA 01/17-05/10'],Qin   Zhang
Spring2023,37132,COMM 1100,04,3.000,Human Communication Theories,['W 0630pm-0900pm 01/17-05/10'],John   Emra
Spring2023,37133,COMM 1101,01,3.000,Argument and Advocacy,['MR 1100am-1215pm 01/17-05/10'],Karla   Barguiarena
Spring2023,37134,COMM 1101,02,3.000,Argument and Advocacy,['MR 0200pm-0315pm 01/17-05/10'],Karla   Barguiarena
Spring2023,37135,COMM 1101,03,3.000,Argument and Advocacy,['TF 0200pm-0315pm 01/17-05/10'],Christina   SanInocencio
Spring2023,37136,COMM 1101,04,3.000,Argument and Advocacy,['TF 0330pm-0445pm 01/17-05/10'],Christina   SanInocencio
Spring2023,37137,COMM 1102,01,3.000,Introduction to Public Relations,['MR 1230pm-0145pm 01/17-05/10'],Karla   Barguiarena
Spring2023,37138,COMM 1102,02,3.000,Introduction to Public Relations,['W 0200pm-0430pm 01/17-05/10'],Stephanie   Mattera
Spring2023,38356,COMM 1108,01,3.000,Introduction to Sports Broadcasting,['W 0630pm-0900pm 01/17-05/10'],Ryan Joseph  Cassella
Spring2023,37139,COMM 1130,01,3.000,Mass Media and Society,['MR 0200pm-0315pm 01/17-05/10'],Anne Marie   Iddins
Spring2023,37140,COMM 1130,02,3.000,Mass Media and Society,['R 0630pm-0900pm 01/17-05/10'],Taciane   Batista
Spring2023,37141,COMM 1130,03,3.000,Mass Media and Society,['TF 0930am-1045am 01/17-05/10'],Christina   SanInocencio
Spring2023,37142,COMM 2200,01,3.000,Interpersonal Communication Theories,['TF 0930am-1045am 01/17-05/10'],Mary Sallyanne   Ryan
Spring2023,37143,COMM 2200,02,3.000,Interpersonal Communication Theories,['TWF 1100am-1150am 01/17-05/10'],Mary Sallyanne   Ryan
Spring2023,37144,COMM 2201,01,3.000,Persuasion,['TF 1230pm-0145pm 01/17-05/10'],Mary Sallyanne   Ryan
Spring2023,38840,COMM 2205,01,3.000,"Nonverbal Communication: Emojis, Emotions, and Employment",['MR 1100am-1215pm 01/17-05/10'],Sean   Horan
Spring2023,37145,COMM 2220,01,3.000,Introduction to Organizational Communication,['MR 0930am-1045am 01/17-05/10'],Michael P.  Pagano
Spring2023,38841,COMM 2236,01,3.000,"Gender, Sexuality, and Media",['TF 0930am-1045am 01/17-05/10'],Niall P.  Brennan
Spring2023,38842,COMM 2237,01,3.000,"Sports, Media, and Culture",['W 1100am-0130pm 01/17-05/10'],Adam E.  Rugg
Spring2023,38843,COMM 2239,01,3.000,Consumer Culture,['TF 1230pm-0145pm 01/17-05/10'],Niall P.  Brennan
Spring2023,38844,COMM 2241,01,3.000,Communication and Culture: East and West,['MR 0930am-1045am 01/17-05/10'],Qin   Zhang
Spring2023,37148,COMM 2252,01,3.000,Broadcast Communication,['W 1100am-0130pm 01/17-05/10'],Karla   Barguiarena
Spring2023,37150,COMM 3324,01,3.000,Crisis Communication,['TF 1100am-1215pm 01/17-05/10'],Wen   Zhao
Spring2023,38358,COMM 3333,01,3.000,Public Relations Management and Campaigns,['TF 1230pm-0145pm 01/17-05/10'],Wen   Zhao
Spring2023,38845,COMM 3335,01,3.000,"Globalization, Media, and Culture",['MR 0330pm-0445pm 01/17-05/10'],Anne Marie   Iddins
Spring2023,38846,COMM 3345,01,3.000,Relational Communication,['MR 1100am-1215pm 01/17-05/10'],Qin   Zhang
Spring2023,38847,COMM 4341,01,3.000,End of Life Communication,['MR 1100am-1215pm 01/17-05/10'],Michael P.  Pagano
Spring2023,38848,COMM 4353,01,3.000,Latin American Media and the United States,['TF 1100am-1215pm 01/17-05/10'],Niall P.  Brennan
Spring2023,37963,COMM 4980,01,3.000,Internship,[' TBA 01/17-05/10'],Mary Sallyanne   Ryan
Spring2023,37151,COMM 4999,01,3.000,Capstone: Research Projects in Communication,['TF 0200pm-0315pm 01/17-05/10'],Niall P.  Brennan
Spring2023,37152,COMM 4999,02,3.000,Capstone: Research Projects in Communication,['W 0200pm-0430pm 01/17-05/10'],Adam E.  Rugg
Spring2023,38360,COMM 4999,03,3.000,Capstone: Research Projects in Communication,['TF 1100am-1215pm 01/17-05/10'],Christina   SanInocencio
Spring2023,38850,COMM 5341,01,3.000,End of Life Communication,['MR 1100am-1215pm 01/17-05/10'],Michael P.  Pagano
Spring2023,38849,COMM 5343,01,3.000,Ethics and Medical Marketing Communication,[' TBA 01/23-03/10'],Michael P.  Pagano
Spring2023,37153,COMM 5400,01,3.000,"Communication Philosophies, Theories, and Research Traditions",['M 0630pm-0900pm 01/17-05/10'],Sean   Horan
Spring2023,37528,CPEG 2245,02,3.000,Digital Design I,['MR 0200pm-0315pm 01/17-05/10'],Douglas A.  Lyon
Spring2023,38861,CPEG 2245,03,3.000,Digital Design I,['W 1100am-0130pm 01/17-05/10'],Douglas A.  Lyon
Spring2023,37529,CPEG 2245L,01,1.000,Digital Design I Lab,['W 1100am-0100pm 01/17-05/10'],James P.  Cavallo
Spring2023,37530,CPEG 2245L,02,1.000,Digital Design I Lab,['W 0630pm-0830pm 01/17-05/10'],James P.  Cavallo
Spring2023,37531,CPEG 2245L,03,1.000,Digital Design I Lab,['T 0330pm-0530pm 01/17-05/10'],James P.  Cavallo
Spring2023,38233,CPEG 4332,01,3.000,Biomedical Imaging,['W 1100am-0130pm 01/17-05/10'],Susan L.  Freudzon
Spring2023,37532,CPSC 1101,01,3.000,Introduction to Computing,['MR 0330pm-0445pm 01/17-05/10'],Xiaoli   Yang
Spring2023,38009,CPSC 1101,02,3.000,Introduction to Computing,['TR 0500pm-0615pm 01/17-05/10'],Xiaoli   Yang
Spring2023,37533,CPSC 1131,01,3.000,Fundamentals of Programming,['TF 1100am-1215pm 01/17-05/10'],James P.  Cavallo
Spring2023,37534,CPSC 1131,02,3.000,Fundamentals of Programming,['TF 1230pm-0145pm 01/17-05/10'],James P.  Cavallo
Spring2023,38658,CPSC 1131,03,3.000,Fundamentals of Programming,['TF 0200pm-0315pm 01/17-05/10'],James P.  Cavallo
Spring2023,37537,CPSC 2232,02,3.000,Data Structures,['TF 0200pm-0315pm 01/17-05/10'],Jeffrey I.  Kramer
Spring2023,37538,CPSC 2232,03,3.000,Data Structures,['TF 0330pm-0445pm 01/17-05/10'],Jeffrey I.  Kramer
Spring2023,37539,CPSC 2232L,01,1.000,Data Structures Lab,['W 0200pm-0315pm 01/17-05/10'],Jeffrey I.  Kramer
Spring2023,37540,CPSC 2232L,02,1.000,Data Structures Lab,['W 0330pm-0445pm 01/17-05/10'],Jeffrey I.  Kramer
Spring2023,37542,CPSC 3333,01,3.000,Introduction to Cybersecurity,['MR 0200pm-0315pm 01/17-05/10'],Mirco   Speretta
Spring2023,37543,CPSC 3333,02,3.000,Introduction to Cybersecurity,['MR 0930am-1045am 01/17-05/10'],Mirco   Speretta
Spring2023,37544,CPSC 3352L,01,1.000,Computer Science Junior Clinic II,['M 1230pm-0145pm 01/17-05/10'],Amalia I.  Rusu
Spring2023,37545,CPSC 3352L,02,1.000,Computer Science Junior Clinic II,['R 1230pm-0145pm 01/17-05/10'],Amalia I.  Rusu
Spring2023,37546,CPSC 3354,01,3.000,Theory of Programming Languages,['TF 0930am-1045am 01/17-05/10'],Xiaojiang   Wu
Spring2023,37547,CPSC 3354,02,3.000,Theory of Programming Languages,['TF 1100am-1215pm 01/17-05/10'],Xiaojiang   Wu
Spring2023,37988,CPSC 4322,01,3.000,Visual Analytics,['F 0500pm-0730pm 01/17-05/10'],Adrian S.  Rusu-Sprincenatu
Spring2023,38246,CPSC 4525,01,3.000,Human Computer Interaction,['T 0630pm-0900pm 01/17-05/10'],Mallika Arachchilage Danushka Sandaruwan  Bandara
Spring2023,37648,COUN 5432,01,3.000,Introduction to Clinical Mental Health Counseling,['R 0455pm-0655pm 01/17-05/10'],John   Kiweewa
Spring2023,37649,COUN 5433,01,3.000,Multicultural Issues in Counseling,['T 0455pm-0655pm 01/17-05/10'],John   Kiweewa
Spring2023,37650,COUN 5447,01,3.000,Lifespan Development for Professional Counseling,['W 0455pm-0655pm 01/17-05/10'],
Spring2023,37651,COUN 5457,01,3.000,Career Development: Theory and Practice,['R 0715pm-0915pm 01/17-05/10'],Tara B.  Malone
Spring2023,37652,COUN 5468,01,3.000,Professional Issues in Counseling,['M 0455pm-0655pm 01/17-05/10'],
Spring2023,37653,COUN 5501,01,3.000,Theories of Counseling and Psychotherapy,['M 0455pm-0655pm 01/17-05/10'],John   Kiweewa
Spring2023,37654,COUN 5553,01,3.000,Counseling Relationships and Skills,"['R 0455pm-0655pm 01/17-05/10', 'R 0455pm-0655pm 01/17-05/10']",Stephaney S.  Morrison
Spring2023,38115,COUN 6250,01,3.000,Diagnosis and Treatment Across the Lifespan,['M 0455pm-0655pm 01/17-05/10'],Dilani   Perera
Spring2023,37655,COUN 6455,01,3.000,Group Work: Theory and Practice,"['T 0455pm-0655pm 01/17-05/10', 'T 0455pm-0655pm 01/17-05/10']",Joseph A.  Graziano
Spring2023,37656,COUN 6568,01,3.000,Research Methodology,['T 0455pm-0655pm 01/17-05/10'],Jocelyn K.  Novella
Spring2023,37657,COUN 6585,01,3.000,Introduction to Clinical Supervision,['R 0455pm-0655pm 01/17-05/10'],Jocelyn K.  Novella
Spring2023,37658,COUN 6950,01,3.000,Counseling Practicum,['W 0400pm-0800pm 01/17-05/10'],Jocelyn K.  Novella
Spring2023,38231,COUN 6950,02,3.000,Counseling Practicum,['W 0400pm-0800pm 01/17-05/10'],
Spring2023,38955,COUN 6950,03,3.000,Counseling Practicum,['W 0400pm-0800pm 01/17-05/10'],
Spring2023,38956,COUN 6950,04,3.000,Counseling Practicum,['W 0400pm-0800pm 01/17-05/10'],
Spring2023,38957,COUN 6981,01,3.000,Clinical Mental Health Counseling Internship I,['M 0455pm-0655pm 01/17-05/10'],
Spring2023,38958,COUN 6981,02,3.000,Clinical Mental Health Counseling Internship I,['M 0455pm-0655pm 01/17-05/10'],JoAnn M.  O'Connell
Spring2023,37659,COUN 6981C,01,3.000,Clinical Mental Health Counseling I,['M 0455pm-0655pm 01/17-05/10'],Tracey   Robert
Spring2023,38116,COUN 6981C,02,3.000,Clinical Mental Health Counseling I,['M 0455pm-0655pm 01/17-05/10'],JoAnn M.  O'Connell
Spring2023,37660,COUN 6981S,01,3.000,School Counseling Internship I,['M 0455pm-0655pm 01/17-05/10'],Pamela A.  Anderson
Spring2023,38959,COUN 6982,01,3.000,Clinical Mental Health Counseling Internship II,['M 0455pm-0655pm 01/17-05/10'],JoAnn M.  O'Connell
Spring2023,38960,COUN 6983,01,3.000,School Counseling Internship I,['M 0455pm-0655pm 01/17-05/10'],JoAnn M.  O'Connell
Spring2023,38961,COUN 6986,01,0.000-3.000,Clinical Mental Health Counseling Internship Continuing,['M 0455pm-0655pm 01/17-05/10'],
Spring2023,37661,COUN 6999C,01,0.000,Comprehensive Exam in Clinical Mental Health Counseling,['W 0800am-0100pm 01/17-05/10'],Dilani   Perera
Spring2023,37662,COUN 6999S,01,0.000,Comprehensive Exam in School Counseling,['W 0800am-0100pm 04/19-04/19'],Jocelyn K.  Novella
Spring2023,38038,ECON 1011,01,3.000,Introduction to Microeconomics,['TF 0930am-1045am 01/17-05/10'],Randall S.  Hiller
Spring2023,37154,ECON 1012,01,3.000,Introduction to Macroeconomics,['MR 0800am-0915am 01/17-05/10'],Helena K.  Keefe
Spring2023,37155,ECON 1012,02,3.000,Introduction to Macroeconomics,['MR 0800am-0915am 01/17-05/10'],Helena K.  Keefe
