PlayFactID,team,opp_team,season,year,date,period,clock_time,segment_id,play_length_secs,play_length_mins,play_id,lineup,event_type,player,+points,-points,+assists,-assists,+turnovers,-turnovers,+fouls,-fouls,+rebounds,-rebounds,+rebounds_offensive,-rebounds_offensive,+rebounds_defensive,-rebounds_defensive,+blocks,-blocks,+steals,-steals,+jump_balls,-jump_balls,+made_FT,-made_FT,+missed_FT,-missed_FT,+made_2PT,-made_2PT,+missed_2PT,-missed_2PT,+made_3PT,-made_3PT,+missed_3PT,-missed_3PT
76,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:49,102,1,0.01666666667,114,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam', 'Serge Ibaka']",miss,Kenrich Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:49,102,0,0.0,115,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam', 'Serge Ibaka']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:44,102,5,0.08333333333,116,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam', 'Serge Ibaka']",foul,Josh Hart,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:44,102,0,0.0,118,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam', 'Serge Ibaka']",free throw,Pascal Siakam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:44,119,0,0.0,121,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",free throw,Pascal Siakam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:32,119,12,0.2,122,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,E'Twaun Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:32,119,0,0.0,123,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",rebound,E'Twaun Moore,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:29,119,3,0.05,124,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,E'Twaun Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:28,119,1,0.01666666667,125,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",rebound,Serge Ibaka,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:22,119,6,0.1,126,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",shot,Fred VanVleet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:22,119,0,0.0,127,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",foul,Nickeil Alexander-Walker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:22,119,0,0.0,129,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",free throw,Fred VanVleet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:03:02,119,20,0.3333333333,130,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",shot,Nickeil Alexander-Walker,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:44,119,18,0.3,133,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",foul,Norman Powell,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:44,119,0,0.0,135,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",turnover,Norman Powell,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:44,119,0,0.0,136,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:44,119,0,0.0,137,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",unknown,David Wesley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:36,138,8,0.1333333333,140,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",shot,E'Twaun Moore,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:22,138,14,0.23333333329999997,142,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:19,138,3,0.05,144,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",rebound,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:15,138,4,0.06666666667,145,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",shot,Jahlil Okafor,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:03,138,12,0.2,147,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,Kyle Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:02:03,138,0,0.0,148,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",rebound,E'Twaun Moore,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:54,138,9,0.15,149,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:51,138,3,0.05,150,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",rebound,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:49,138,2,0.03333333333,151,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:49,138,0,0.0,152,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",rebound,Kenrich Williams,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:45,138,4,0.06666666667,153,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,Kenrich Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:45,138,0,0.0,154,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",rebound,Kenrich Williams,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:43,138,2,0.03333333333,155,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,Kenrich Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:43,138,0,0.0,156,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",rebound,Jahlil Okafor,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:43,138,0,0.0,157,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",turnover,Jahlil Okafor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:26,138,17,0.2833333333,158,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",foul,Jahlil Okafor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:26,138,0,0.0,160,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",free throw,Kyle Lowry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:26,161,0,0.0,163,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",free throw,Kyle Lowry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:01:13,161,13,0.2166666667,164,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",foul,Marc Gasol,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:59,161,14,0.23333333329999997,166,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:56,161,3,0.05,167,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,Josh Hart,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:56,161,0,0.0,168,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",foul,OG Anunoby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:56,161,0,0.0,170,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",free throw,Josh Hart,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:56,161,0,0.0,171,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",free throw,Josh Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:56,161,0,0.0,172,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",violation,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:44,161,12,0.2,173,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,Norman Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:42,161,2,0.03333333333,174,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,Norman Powell,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:40,161,2,0.03333333333,175,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",turnover,Norman Powell,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:32,161,8,0.1333333333,178,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,E'Twaun Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:32,161,0,0.0,179,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,Marc Gasol,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:26,161,6,0.1,180,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,Norman Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:23,161,3,0.05,181,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,OG Anunoby,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:20,161,3,0.05,182,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:17,161,3,0.05,183,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,Kenrich Williams,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:02,161,15,0.25,184,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",shot,Jahlil Okafor,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,1,0:00:00,161,2,0.03333333333,186,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",end of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:12:00,187,0,0.0,187,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",start of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:38,187,22,0.36666666670000003,188,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,OG Anunoby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:35,187,3,0.05,189,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,Marc Gasol,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:35,187,0,0.0,190,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:34,187,1,0.01666666667,191,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,Kyle Lowry,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:33,187,1,0.01666666667,192,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,Norman Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:29,187,4,0.06666666667,193,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,Kenrich Williams,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:23,187,6,0.1,194,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:22,187,1,0.01666666667,195,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,Kyle Lowry,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:21,187,1,0.01666666667,282,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",turnover,Kyle Lowry,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:06,187,15,0.25,196,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",miss,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:11:04,187,2,0.03333333333,197,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",rebound,Serge Ibaka,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:10:56,187,8,0.1333333333,198,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",shot,OG Anunoby,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:10:33,187,23,0.38333333329999997,199,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",foul,Kenrich Williams,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:10:33,187,0,0.0,201,"['Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka']",turnover,Kenrich Williams,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:10:19,202,14,0.23333333329999997,208,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",foul,Nicolo Melli,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:10:08,202,11,0.18333333329999998,210,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",turnover,Fred VanVleet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:09:50,202,18,0.3,211,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",shot,Nicolo Melli,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:09:35,202,15,0.25,213,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:09:32,202,3,0.05,214,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",rebound,Josh Hart,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:09:22,202,10,0.1666666667,215,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",foul,Norman Powell,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:09:10,202,12,0.2,217,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",shot,Josh Hart,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,0:08:46,202,24,0.4,218,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Norman Powell', 'OG Anunoby']",miss,OG Anunoby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
