term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2019,97641,PY 0420,01,3.000,Introduction to Industrial and Organizational Psychology,"[{'days': 'T', 'times': '0500pm-0700pm', 'dates': '09/03-12/16', 'location': 'NHS 210'}]",['T 0500pm-0700pm 09/03-12/16 NHS 210'],Kathleen   Tomlin,Kathleen   Tomlin (P),20,10,10
Fall2019,97642,PY 0430,01,3.000,Issues in Professional Practice in School Psychology,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/03-12/16', 'location': 'CNS 209'}]",['T 0455pm-0655pm 09/03-12/16 CNS 209'],Paula   Gill Lopez,Paula   Gill Lopez (P),20,12,8
Fall2019,97643,PY 0433,01,3.000,Behavioral Statistics,"[{'days': 'R', 'times': '0500pm-0915pm', 'dates': '09/03-12/16', 'location': 'BNW 340'}]",['R 0500pm-0915pm 09/03-12/16 BNW 340'],Kathleen   Tomlin,Kathleen   Tomlin (P),20,3,17
Fall2019,98933,PY 0433,02,3.000,Behavioral Statistics,"[{'days': 'T', 'times': '0715pm-0915pm', 'dates': '09/03-12/16', 'location': 'BNW 335'}]",['T 0715pm-0915pm 09/03-12/16 BNW 335'],Thanos   Patelis,Thanos   Patelis (P),20,15,5
Fall2019,97644,PY 0435,01,3.000,Psychology of Personality,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '09/03-12/16', 'location': 'NHS 405'}]",['M 0715pm-0915pm 09/03-12/16 NHS 405'],Michael Walden  Creane,Michael Walden  Creane (P),20,6,14
Fall2019,97995,PY 0436,01,3.000,Psychopathology and Classification I,"[{'days': 'S', 'times': '0900am-0200pm', 'dates': '09/07-09/07', 'location': 'CNS 203'}, {'days': 'S', 'times': '0900am-0200pm', 'dates': '09/21-09/21', 'location': 'CNS 203'}, {'days': 'S', 'times': '0900am-0200pm', 'dates': '10/05-10/05', 'location': 'CNS 203'}, {'days': 'S', 'times': '0900am-0200pm', 'dates': '10/19-10/19', 'location': 'CNS 203'}, {'days': 'S', 'times': '0900am-0200pm', 'dates': '11/16-11/16', 'location': 'CNS 203'}, {'days': 'S', 'times': '0900am-0200pm', 'dates': '12/07-12/07', 'location': 'CNS 203'}]","['S 0900am-0200pm 09/07-09/07 CNS 203', 'S 0900am-0200pm 09/21-09/21 CNS 203', 'S 0900am-0200pm 09/21-09/21 CNS 203', 'S 0900am-0200pm 10/05-10/05 CNS 203', 'S 0900am-0200pm 10/05-10/05 CNS 203', 'S 0900am-0200pm 10/19-10/19 CNS 203', 'S 0900am-0200pm 10/19-10/19 CNS 203', 'S 0900am-0200pm 11/16-11/16 CNS 203', 'S 0900am-0200pm 11/16-11/16 CNS 203', 'S 0900am-0200pm 12/07-12/07 CNS 203', 'S 0900am-0200pm 12/07-12/07 CNS 203']",Ronald J.  Brone,Ronald J.  Brone (P),20,18,2
Fall2019,97645,PY 0437,01,3.000,Psychopathology and Classification II,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '09/03-12/16', 'location': 'CNS 208'}]",['M 0715pm-0915pm 09/03-12/16 CNS 208'],Ronald J.  Brone,Ronald J.  Brone (P),20,20,0
Fall2019,97646,PY 0446,01,3.000,Developmental Psychology I: Theory and Application in Professional Practice,"[{'days': 'W', 'times': '0455pm-0655pm', 'dates': '09/03-12/16', 'location': 'CNS 101'}]",['W 0455pm-0655pm 09/03-12/16 CNS 101'],Evagelia   Bilias,Evagelia   Bilias (P),20,14,6
Fall2019,97647,PY 0471,01,3.000,Effective Interviewing,"[{'days': 'W', 'times': '0500pm-0700pm', 'dates': '09/03-12/16', 'location': 'BNW 254A'}]",['W 0500pm-0700pm 09/03-12/16 BNW 254A'],Kathleen   Tomlin,Kathleen   Tomlin (P),20,9,11
Fall2019,97648,PY 0538,01,3.000,Psychoeducational Assessment II: Standardized Approaches,"[{'days': 'M', 'times': '0455pm-0655pm', 'dates': '09/03-12/16', 'location': 'CNS 103'}]",['M 0455pm-0655pm 09/03-12/16 CNS 103'],Michael F.  Regan,Michael F.  Regan (P),15,11,4
Fall2019,97649,PY 0540,01,3.000,Psychoeducational Assessment III: Clinical Approaches,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '09/03-12/16', 'location': 'CNS 103'}]",['M 0715pm-0915pm 09/03-12/16 CNS 103'],Michael F.  Regan,Michael F.  Regan (P),15,11,4
Fall2019,97650,PY 0545,01,3.000,Designing and Developing Training Programs,"[{'days': 'R', 'times': '0500pm-0915pm', 'dates': '09/09-10/29', 'location': 'BNW 138'}]",['R 0500pm-0915pm 09/09-10/29 BNW 138'],William Paul   Maloney,William Paul   Maloney (P),20,8,12
Fall2019,97651,PY 0548,01,3.000,Psychotherapeutic Techniques for School-Age Youth,"[{'days': 'T', 'times': '0455pm-0655pm', 'dates': '09/03-12/16', 'location': 'CNS 202'}]",['T 0455pm-0655pm 09/03-12/16 CNS 202'],Evagelia   Bilias,Evagelia   Bilias (P),20,11,9
